Country,Variant,date,I,D,R,V,H,ICU,Population,S,Stringency
FRA,Omicron,2022-05-11,39037.91836734694,106.10204081632652,39261.857142857145,38466.857142857145,21922.75510204082,1450.6326530612243,67813000.0,67748654.6734694,18.81571428571428
FRA,Omicron,2022-05-12,37748.59183673469,104.16326530612244,37971.77551020408,38271.0,21595.408163265307,1429.0408163265308,67813000.0,67749839.8367347,18.814285714285717
FRA,Omicron,2022-05-13,36551.5306122449,101.59183673469389,36771.22448979592,38110.79591836735,21274.122448979597,1407.6122448979593,67813000.0,67750935.30612245,18.812857142857144
FRA,Omicron,2022-05-14,35464.489795918365,99.75510204081633,35680.36734693877,38011.73469387755,20958.48979591837,1385.795918367347,67813000.0,67751922.59183674,18.81142857142857
FRA,Omicron,2022-05-15,34459.59183673469,98.14285714285714,34669.24489795918,37964.79591836735,20650.693877551017,1363.265306122449,67813000.0,67752829.34693877,18.81
FRA,Omicron,2022-05-16,33360.387755102034,95.24489795918367,33567.163265306124,37969.24489795919,20348.673469387755,1339.7142857142858,67813000.0,67753833.30612245,18.81
FRA,Omicron,2022-05-17,32260.469387755096,93.3061224489796,32466.306122448976,37980.77551020408,20049.5306122449,1315.0,67813000.0,67754839.91836736,18.81
FRA,Omicron,2022-05-18,31212.42857142857,90.63265306122447,31423.020408163266,37975.183673469386,19748.306122448976,1289.387755102041,67813000.0,67755797.3265306,18.81
FRA,Omicron,2022-05-19,30110.22448979592,88.0,30325.75510204082,37945.02040816326,19444.775510204083,1263.3265306122448,67813000.0,67756811.53061225,18.81
FRA,Omicron,2022-05-20,29038.97959183673,85.87755102040816,29259.20408163265,37894.551020408166,19138.673469387755,1238.020408163265,67813000.0,67757796.89795919,18.81
FRA,Omicron,2022-05-21,27932.63265306122,83.26530612244899,28153.51020408163,37807.857142857145,18834.5306122449,1213.857142857143,67813000.0,67758819.97959183,18.81
FRA,Omicron,2022-05-22,26817.04081632653,79.79591836734694,27041.18367346939,37685.87755102041,18530.591836734693,1190.8367346938774,67813000.0,67759855.7755102,18.81
FRA,Omicron,2022-05-23,25939.959183673465,77.12244897959184,26164.0,37530.12244897959,18229.42857142857,1168.9591836734694,67813000.0,67760655.73469387,18.81
FRA,Omicron,2022-05-24,24993.81632653061,73.40816326530613,25212.81632653061,37377.0,17937.020408163266,1148.9183673469386,67813000.0,67761528.46938775,18.81
FRA,Omicron,2022-05-25,23912.26530612245,70.3265306122449,24123.755102040817,37235.142857142855,17655.204081632655,1130.3877551020407,67813000.0,67762539.69387755,18.81
